filenames,labels
./processed_spectrograms/156388_chunk_6.pt,European Nightjar
./processed_spectrograms/156388_chunk_7.pt,European Nightjar
./processed_spectrograms/156388_chunk_8.pt,European Nightjar
./processed_spectrograms/67229_chunk_0.pt,European Nightjar
./processed_spectrograms/67229_chunk_1.pt,European Nightjar
./processed_spectrograms/67229_chunk_2.pt,European Nightjar
./processed_spectrograms/67229_chunk_3.pt,European Nightjar
./processed_spectrograms/67229_chunk_4.pt,European Nightjar
./processed_spectrograms/67229_chunk_5.pt,European Nightjar
./processed_spectrograms/67229_chunk_6.pt,European Nightjar
./processed_spectrograms/67229_chunk_7.pt,European Nightjar
./processed_spectrograms/27039_chunk_0.pt,European Nightjar
./processed_spectrograms/27039_chunk_1.pt,European Nightjar
./processed_spectrograms/27039_chunk_2.pt,European Nightjar
./processed_spectrograms/27039_chunk_3.pt,European Nightjar
./processed_spectrograms/27039_chunk_4.pt,European Nightjar
./processed_spectrograms/27039_chunk_5.pt,European Nightjar
./processed_spectrograms/27039_chunk_6.pt,European Nightjar
./processed_spectrograms/27039_chunk_7.pt,European Nightjar
./processed_spectrograms/27039_chunk_8.pt,European Nightjar
./processed_spectrograms/27039_chunk_9.pt,European Nightjar
./processed_spectrograms/27039_chunk_10.pt,European Nightjar
./processed_spectrograms/27039_chunk_11.pt,European Nightjar
./processed_spectrograms/27039_chunk_12.pt,European Nightjar
./processed_spectrograms/27039_chunk_13.pt,European Nightjar
./processed_spectrograms/27039_chunk_14.pt,European Nightjar
./processed_spectrograms/133880_chunk_0.pt,European Goldfinch
./processed_spectrograms/133880_chunk_1.pt,European Goldfinch
./processed_spectrograms/133880_chunk_2.pt,European Goldfinch
./processed_spectrograms/97792_chunk_0.pt,European Goldfinch
./processed_spectrograms/97792_chunk_1.pt,European Goldfinch
./processed_spectrograms/97792_chunk_2.pt,European Goldfinch
./processed_spectrograms/97792_chunk_3.pt,European Goldfinch
./processed_spectrograms/97792_chunk_4.pt,European Goldfinch
./processed_spectrograms/97792_chunk_5.pt,European Goldfinch
./processed_spectrograms/97792_chunk_6.pt,European Goldfinch
./processed_spectrograms/97792_chunk_7.pt,European Goldfinch
./processed_spectrograms/133886_chunk_0.pt,European Goldfinch
./processed_spectrograms/133886_chunk_1.pt,European Goldfinch
./processed_spectrograms/133886_chunk_2.pt,European Goldfinch
./processed_spectrograms/133886_chunk_3.pt,European Goldfinch
./processed_spectrograms/133886_chunk_4.pt,European Goldfinch
./processed_spectrograms/70129_chunk_0.pt,Eurasian Treecreeper
./processed_spectrograms/70129_chunk_1.pt,Eurasian Treecreeper
./processed_spectrograms/70129_chunk_2.pt,Eurasian Treecreeper
./processed_spectrograms/70129_chunk_3.pt,Eurasian Treecreeper
./processed_spectrograms/70129_chunk_4.pt,Eurasian Treecreeper
./processed_spectrograms/70129_chunk_5.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_0.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_1.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_2.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_3.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_4.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_5.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_6.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_7.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_8.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_9.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_10.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_11.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_12.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_13.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_14.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_15.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_16.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_17.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_18.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_19.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_20.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_21.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_22.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_23.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_24.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_25.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_26.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_27.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_28.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_29.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_30.pt,Eurasian Treecreeper
./processed_spectrograms/130409_chunk_31.pt,Eurasian Treecreeper
./processed_spectrograms/146753_chunk_0.pt,Eurasian Treecreeper
./processed_spectrograms/146753_chunk_1.pt,Eurasian Treecreeper
./processed_spectrograms/146753_chunk_2.pt,Eurasian Treecreeper
./processed_spectrograms/28961_chunk_0.pt,European Greenfinch
./processed_spectrograms/28961_chunk_1.pt,European Greenfinch
./processed_spectrograms/28961_chunk_2.pt,European Greenfinch
./processed_spectrograms/28961_chunk_3.pt,European Greenfinch
./processed_spectrograms/28961_chunk_4.pt,European Greenfinch
./processed_spectrograms/28961_chunk_5.pt,European Greenfinch
./processed_spectrograms/28961_chunk_6.pt,European Greenfinch
./processed_spectrograms/99155_chunk_0.pt,European Greenfinch
./processed_spectrograms/99155_chunk_1.pt,European Greenfinch
./processed_spectrograms/99155_chunk_2.pt,European Greenfinch
./processed_spectrograms/99155_chunk_3.pt,European Greenfinch
./processed_spectrograms/99155_chunk_4.pt,European Greenfinch
./processed_spectrograms/99155_chunk_5.pt,European Greenfinch
./processed_spectrograms/99155_chunk_6.pt,European Greenfinch
./processed_spectrograms/124013_chunk_0.pt,European Greenfinch
./processed_spectrograms/124013_chunk_1.pt,European Greenfinch
./processed_spectrograms/124013_chunk_2.pt,European Greenfinch
./processed_spectrograms/124013_chunk_3.pt,European Greenfinch
./processed_spectrograms/124013_chunk_4.pt,European Greenfinch
./processed_spectrograms/124013_chunk_5.pt,European Greenfinch
./processed_spectrograms/129576_chunk_0.pt,Black-headed Gull
./processed_spectrograms/129576_chunk_1.pt,Black-headed Gull
./processed_spectrograms/129576_chunk_2.pt,Black-headed Gull
./processed_spectrograms/129576_chunk_3.pt,Black-headed Gull
./processed_spectrograms/129576_chunk_4.pt,Black-headed Gull
./processed_spectrograms/129576_chunk_5.pt,Black-headed Gull
./processed_spectrograms/129576_chunk_6.pt,Black-headed Gull
./processed_spectrograms/129576_chunk_7.pt,Black-headed Gull
./processed_spectrograms/129576_chunk_8.pt,Black-headed Gull
./processed_spectrograms/129576_chunk_9.pt,Black-headed Gull
./processed_spectrograms/129577_chunk_0.pt,Black-headed Gull
./processed_spectrograms/129577_chunk_1.pt,Black-headed Gull
./processed_spectrograms/129577_chunk_2.pt,Black-headed Gull
./processed_spectrograms/129577_chunk_3.pt,Black-headed Gull
./processed_spectrograms/129577_chunk_4.pt,Black-headed Gull
./processed_spectrograms/129577_chunk_5.pt,Black-headed Gull
./processed_spectrograms/129577_chunk_6.pt,Black-headed Gull
./processed_spectrograms/129577_chunk_7.pt,Black-headed Gull
./processed_spectrograms/129577_chunk_8.pt,Black-headed Gull
./processed_spectrograms/129577_chunk_9.pt,Black-headed Gull
./processed_spectrograms/129577_chunk_10.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_0.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_1.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_2.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_3.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_4.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_5.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_6.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_7.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_8.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_9.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_10.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_11.pt,Black-headed Gull
./processed_spectrograms/143894_chunk_12.pt,Black-headed Gull
./processed_spectrograms/121691_chunk_0.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_1.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_2.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_3.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_4.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_5.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_6.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_7.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_8.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_9.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_10.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_11.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_12.pt,Western Jackdaw
./processed_spectrograms/121691_chunk_13.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_0.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_1.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_2.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_3.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_4.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_5.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_6.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_7.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_8.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_9.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_10.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_11.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_12.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_13.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_14.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_15.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_16.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_17.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_18.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_19.pt,Western Jackdaw
./processed_spectrograms/156262_chunk_20.pt,Western Jackdaw
./processed_spectrograms/121735_chunk_0.pt,Western Jackdaw
./processed_spectrograms/92264_chunk_0.pt,Rock Dove
./processed_spectrograms/92264_chunk_1.pt,Rock Dove
./processed_spectrograms/92264_chunk_2.pt,Rock Dove
./processed_spectrograms/92264_chunk_3.pt,Rock Dove
./processed_spectrograms/92264_chunk_4.pt,Rock Dove
./processed_spectrograms/92264_chunk_5.pt,Rock Dove
./processed_spectrograms/92264_chunk_6.pt,Rock Dove
./processed_spectrograms/92264_chunk_7.pt,Rock Dove
./processed_spectrograms/116226_chunk_0.pt,Rock Dove
./processed_spectrograms/121677_chunk_0.pt,Rock Dove
./processed_spectrograms/89994_chunk_0.pt,Stock Dove
./processed_spectrograms/89994_chunk_1.pt,Stock Dove
./processed_spectrograms/89994_chunk_2.pt,Stock Dove
./processed_spectrograms/89994_chunk_3.pt,Stock Dove
./processed_spectrograms/89994_chunk_4.pt,Stock Dove
./processed_spectrograms/89994_chunk_5.pt,Stock Dove
./processed_spectrograms/89994_chunk_6.pt,Stock Dove
./processed_spectrograms/89994_chunk_7.pt,Stock Dove
./processed_spectrograms/89994_chunk_8.pt,Stock Dove
./processed_spectrograms/89994_chunk_9.pt,Stock Dove
./processed_spectrograms/89994_chunk_10.pt,Stock Dove
./processed_spectrograms/89994_chunk_11.pt,Stock Dove
./processed_spectrograms/89994_chunk_12.pt,Stock Dove
./processed_spectrograms/89994_chunk_13.pt,Stock Dove
./processed_spectrograms/89994_chunk_14.pt,Stock Dove
./processed_spectrograms/89994_chunk_15.pt,Stock Dove
./processed_spectrograms/89994_chunk_16.pt,Stock Dove
./processed_spectrograms/89994_chunk_17.pt,Stock Dove
./processed_spectrograms/89994_chunk_18.pt,Stock Dove
./processed_spectrograms/89994_chunk_19.pt,Stock Dove
./processed_spectrograms/82971_chunk_0.pt,Stock Dove
./processed_spectrograms/82971_chunk_1.pt,Stock Dove
./processed_spectrograms/77429_chunk_0.pt,Stock Dove
./processed_spectrograms/77429_chunk_1.pt,Stock Dove
./processed_spectrograms/77429_chunk_2.pt,Stock Dove
./processed_spectrograms/77429_chunk_3.pt,Stock Dove
./processed_spectrograms/77429_chunk_4.pt,Stock Dove
./processed_spectrograms/77429_chunk_5.pt,Stock Dove
./processed_spectrograms/77429_chunk_6.pt,Stock Dove
./processed_spectrograms/77429_chunk_7.pt,Stock Dove
./processed_spectrograms/77429_chunk_8.pt,Stock Dove
./processed_spectrograms/77429_chunk_9.pt,Stock Dove
./processed_spectrograms/77429_chunk_10.pt,Stock Dove
./processed_spectrograms/77429_chunk_11.pt,Stock Dove
./processed_spectrograms/77429_chunk_12.pt,Stock Dove
./processed_spectrograms/77429_chunk_13.pt,Stock Dove
./processed_spectrograms/77429_chunk_14.pt,Stock Dove
./processed_spectrograms/77429_chunk_15.pt,Stock Dove
./processed_spectrograms/77429_chunk_16.pt,Stock Dove
./processed_spectrograms/77429_chunk_17.pt,Stock Dove
./processed_spectrograms/77429_chunk_18.pt,Stock Dove
./processed_spectrograms/77429_chunk_19.pt,Stock Dove
./processed_spectrograms/77429_chunk_20.pt,Stock Dove
./processed_spectrograms/77429_chunk_21.pt,Stock Dove
./processed_spectrograms/130993_chunk_0.pt,Common Wood Pigeon
./processed_spectrograms/130993_chunk_1.pt,Common Wood Pigeon
./processed_spectrograms/130993_chunk_2.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_0.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_1.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_2.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_3.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_4.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_5.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_6.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_7.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_8.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_9.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_10.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_11.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_12.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_13.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_14.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_15.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_16.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_17.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_18.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_19.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_20.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_21.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_22.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_23.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_24.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_25.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_26.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_27.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_28.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_29.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_30.pt,Common Wood Pigeon
./processed_spectrograms/94614_chunk_31.pt,Common Wood Pigeon
./processed_spectrograms/94615_chunk_0.pt,Common Wood Pigeon
./processed_spectrograms/94615_chunk_1.pt,Common Wood Pigeon
./processed_spectrograms/94615_chunk_2.pt,Common Wood Pigeon
./processed_spectrograms/94615_chunk_3.pt,Common Wood Pigeon
./processed_spectrograms/94615_chunk_4.pt,Common Wood Pigeon
./processed_spectrograms/94615_chunk_5.pt,Common Wood Pigeon
./processed_spectrograms/94615_chunk_6.pt,Common Wood Pigeon
./processed_spectrograms/42224_chunk_0.pt,Northern Raven
./processed_spectrograms/42224_chunk_1.pt,Northern Raven
./processed_spectrograms/42224_chunk_2.pt,Northern Raven
./processed_spectrograms/42224_chunk_3.pt,Northern Raven
./processed_spectrograms/42224_chunk_4.pt,Northern Raven
./processed_spectrograms/143170_chunk_0.pt,Northern Raven
./processed_spectrograms/143170_chunk_1.pt,Northern Raven
./processed_spectrograms/143170_chunk_2.pt,Northern Raven
./processed_spectrograms/143170_chunk_3.pt,Northern Raven
./processed_spectrograms/143170_chunk_4.pt,Northern Raven
./processed_spectrograms/143170_chunk_5.pt,Northern Raven
./processed_spectrograms/143170_chunk_6.pt,Northern Raven
./processed_spectrograms/64735_chunk_0.pt,Northern Raven
./processed_spectrograms/64735_chunk_1.pt,Northern Raven
./processed_spectrograms/64735_chunk_2.pt,Northern Raven
./processed_spectrograms/64735_chunk_3.pt,Northern Raven
./processed_spectrograms/64735_chunk_4.pt,Northern Raven
./processed_spectrograms/64735_chunk_5.pt,Northern Raven
./processed_spectrograms/64735_chunk_6.pt,Northern Raven
./processed_spectrograms/64735_chunk_7.pt,Northern Raven
./processed_spectrograms/64735_chunk_8.pt,Northern Raven
./processed_spectrograms/64735_chunk_9.pt,Northern Raven
./processed_spectrograms/64735_chunk_10.pt,Northern Raven
./processed_spectrograms/64735_chunk_11.pt,Northern Raven
./processed_spectrograms/64735_chunk_12.pt,Northern Raven
./processed_spectrograms/64735_chunk_13.pt,Northern Raven
./processed_spectrograms/64735_chunk_14.pt,Northern Raven
./processed_spectrograms/64735_chunk_15.pt,Northern Raven
./processed_spectrograms/64735_chunk_16.pt,Northern Raven
./processed_spectrograms/64735_chunk_17.pt,Northern Raven
./processed_spectrograms/64735_chunk_18.pt,Northern Raven
./processed_spectrograms/64735_chunk_19.pt,Northern Raven
./processed_spectrograms/64735_chunk_20.pt,Northern Raven
./processed_spectrograms/64735_chunk_21.pt,Northern Raven
./processed_spectrograms/64735_chunk_22.pt,Northern Raven
./processed_spectrograms/64735_chunk_23.pt,Northern Raven
./processed_spectrograms/64735_chunk_24.pt,Northern Raven
./processed_spectrograms/64735_chunk_25.pt,Northern Raven
./processed_spectrograms/64735_chunk_26.pt,Northern Raven
./processed_spectrograms/96464_chunk_0.pt,Carrion Crow
./processed_spectrograms/98400_chunk_0.pt,Carrion Crow
./processed_spectrograms/98400_chunk_1.pt,Carrion Crow
./processed_spectrograms/98400_chunk_2.pt,Carrion Crow
./processed_spectrograms/98400_chunk_3.pt,Carrion Crow
./processed_spectrograms/98400_chunk_4.pt,Carrion Crow
./processed_spectrograms/98400_chunk_5.pt,Carrion Crow
./processed_spectrograms/98400_chunk_6.pt,Carrion Crow
./processed_spectrograms/98400_chunk_7.pt,Carrion Crow
./processed_spectrograms/98400_chunk_8.pt,Carrion Crow
